Timestep,Electricity_priceEUR,TemperatureC,Electricity_priceCHF,ElecPriceCHF_cropped,Time,Temperature_Basel_degC
2023-10-05T05:00+0100,86.85,11.5,84.2445,84.2445,6653,11.2
2023-10-05T06:00+0100,102.21,11.61,99.1437,99.1437,6654,11.3
2023-10-05T07:00+0100,117.48,11.94,113.9556,113.9556,6655,11.5
2023-10-05T08:00+0100,123,12.87,119.31,119.31,6656,12.2
2023-10-05T09:00+0100,111.32,14.05,107.9804,107.9804,6657,13.1
2023-10-05T10:00+0100,97.32,15.31,94.4004,94.4004,6658,13.3
2023-10-05T11:00+0100,95.27,16.44,92.4119,92.4119,6659,13.3
2023-10-05T12:00+0100,86.27,18.2,83.6819,83.6819,6660,13.2
2023-10-05T13:00+0100,85.93,18.62,83.3521,83.3521,6661,15.6
2023-10-05T14:00+0100,90.05,19.23,87.3485,87.3485,6662,17.3
2023-10-05T15:00+0100,95.61,19.24,92.7417,92.7417,6663,18.1
2023-10-05T16:00+0100,100.72,19.33,97.6984,97.6984,6664,18.3
2023-10-05T17:00+0100,110.39,18.45,107.0783,107.0783,6665,17.7
2023-10-05T18:00+0100,140.69,16.83,136.4693,136.4693,6666,17.2
2023-10-05T19:00+0100,165.18,15.62,160.2246,160.2246,6667,16.8
2023-10-05T20:00+0100,139.66,14.45,135.4702,135.4702,6668,16.2
2023-10-05T21:00+0100,105.04,13.6,101.8888,101.8888,6669,15.7
2023-10-05T22:00+0100,101.95,12.83,98.8915,98.8915,6670,15.3
2023-10-05T23:00+0100,97.37,12.37,94.4489,94.4489,6671,14.8
2023-10-06T00:00+0100,89.2,12.17,86.524,86.524,6672,14.1
2023-10-06T01:00+0100,83.09,11.84,80.5973,80.5973,6673,13.2
2023-10-06T02:00+0100,83.87,11.57,81.3539,81.3539,6674,12.4
2023-10-06T03:00+0100,78.79,11.34,76.4263,76.4263,6675,12
2023-10-06T04:00+0100,79.32,10.94,76.9404,76.9404,6676,11.5
2023-10-06T05:00+0100,84.05,10.65,81.5285,81.5285,6677,11.2
2023-10-06T06:00+0100,100.85,10.44,97.8245,97.8245,6678,11.2
2023-10-06T07:00+0100,109.86,10.62,106.5642,106.5642,6679,13.2
2023-10-06T08:00+0100,108.5,11.63,105.245,105.245,6680,15.1
2023-10-06T09:00+0100,101.38,13.46,98.3386,98.3386,6681,16.5
2023-10-06T10:00+0100,88.96,15.2,86.2912,86.2912,6682,18.1
2023-10-06T11:00+0100,87.99,16.71,85.3503,85.3503,6683,19.1
2023-10-06T12:00+0100,87.91,18.11,85.2727,85.2727,6684,19.8
2023-10-06T13:00+0100,82.93,19.22,80.4421,80.4421,6685,19.9
2023-10-06T14:00+0100,80.38,20.16,77.9686,77.9686,6686,20
2023-10-06T15:00+0100,81.96,20.55,79.5012,79.5012,6687,19.3
2023-10-06T16:00+0100,84.86,20.58,82.3142,82.3142,6688,17.9
2023-10-06T17:00+0100,95.37,19.81,92.5089,92.5089,6689,16.8
2023-10-06T18:00+0100,101.93,18.53,98.8721,98.8721,6690,16.2
2023-10-06T19:00+0100,104.42,17.14,101.2874,101.2874,6691,15.7
2023-10-06T20:00+0100,102.35,16.36,99.2795,99.2795,6692,15.1
2023-10-06T21:00+0100,91.78,15.51,89.0266,89.0266,6693,14.6
2023-10-06T22:00+0100,86.81,14.93,84.2057,84.2057,6694,14.1
2023-10-06T23:00+0100,81.27,14.54,78.8319,78.8319,6695,13.4
2023-10-07T00:00+0100,84.99,14.08,82.4403,82.4403,6696,13.1
2023-10-07T01:00+0100,85.24,13.43,82.6828,82.6828,6697,12.7
2023-10-07T02:00+0100,85.4,12.91,82.838,82.838,6698,12.4
2023-10-07T03:00+0100,85.18,12.42,82.6246,82.6246,6699,12.2
2023-10-07T04:00+0100,82.56,12.01,80.0832,80.0832,6700,12
2023-10-07T05:00+0100,82.73,11.74,80.2481,80.2481,6701,11.9
2023-10-07T06:00+0100,87.01,11.54,84.3997,84.3997,6702,11.9
2023-10-07T07:00+0100,86.95,11.64,84.3415,84.3415,6703,13.5
2023-10-07T08:00+0100,86.96,13.11,84.3512,84.3512,6704,16
2023-10-07T09:00+0100,87.04,14.73,84.4288,84.4288,6705,18.4
2023-10-07T10:00+0100,85.88,16.42,83.3036,83.3036,6706,20
2023-10-07T11:00+0100,81.87,18.18,79.4139,79.4139,6707,21.1
2023-10-07T12:00+0100,63.75,19.86,61.8375,61.8375,6708,21.3
2023-10-07T13:00+0100,15.67,20.91,15.1999,15.1999,6709,21.6
2023-10-07T14:00+0100,40.64,22.25,39.4208,39.4208,6710,21.7
2023-10-07T15:00+0100,70.48,22.46,68.3656,68.3656,6711,21.5
2023-10-07T16:00+0100,81.77,21.8,79.3169,79.3169,6712,20.3
2023-10-07T17:00+0100,85.97,20.69,83.3909,83.3909,6713,19.1
2023-10-07T18:00+0100,99.41,19.52,96.4277,96.4277,6714,18.3
2023-10-07T19:00+0100,105.27,18.27,102.1119,102.1119,6715,17.6
2023-10-07T20:00+0100,100.25,17.63,97.2425,97.2425,6716,17
2023-10-07T21:00+0100,85.9,16.85,83.323,83.323,6717,16.2
2023-10-07T22:00+0100,82.05,16.05,79.5885,79.5885,6718,15.5
2023-10-07T23:00+0100,82.04,15.37,79.5788,79.5788,6719,14.9
2023-10-08T00:00+0100,87.78,14.87,85.1466,85.1466,6720,14.3
2023-10-08T01:00+0100,85.28,14.47,82.7216,82.7216,6721,13.6
2023-10-08T02:00+0100,87.04,13.86,84.4288,84.4288,6722,13
2023-10-08T03:00+0100,85.6,13.47,83.032,83.032,6723,12.6
2023-10-08T04:00+0100,83.84,13.14,81.3248,81.3248,6724,12.3
2023-10-08T05:00+0100,84.7,12.92,82.159,82.159,6725,12.1
2023-10-08T06:00+0100,89.96,12.59,87.2612,87.2612,6726,12.1
2023-10-08T07:00+0100,101.68,12.71,98.6296,98.6296,6727,13.1
2023-10-08T08:00+0100,101.14,13.53,98.1058,98.1058,6728,14.6
2023-10-08T09:00+0100,91.71,15.25,88.9587,88.9587,6729,16.1
2023-10-08T10:00+0100,84.81,17.56,82.2657,82.2657,6730,17.7
2023-10-08T11:00+0100,76.38,19.9,74.0886,74.0886,6731,18.6
2023-10-08T12:00+0100,61.18,21.6,59.3446,59.3446,6732,19.2
2023-10-08T13:00+0100,58.08,22.69,56.3376,56.3376,6733,19.6
2023-10-08T14:00+0100,56.52,23.73,54.8244,54.8244,6734,19.7
2023-10-08T15:00+0100,70.2,24.26,68.094,68.094,6735,19.5
2023-10-08T16:00+0100,86.1,23.87,83.517,83.517,6736,18.8
2023-10-08T17:00+0100,108.11,22.15,104.8667,104.8667,6737,17.7
2023-10-08T18:00+0100,117.37,20.19,113.8489,113.8489,6738,17.1
2023-10-08T19:00+0100,143.02,18.84,138.7294,138.7294,6739,16.4
2023-10-08T20:00+0100,129.33,18.2,125.4501,125.4501,6740,15.7
2023-10-08T21:00+0100,110.7,17.68,107.379,107.379,6741,15
2023-10-08T22:00+0100,106.48,17.83,103.2856,103.2856,6742,14.4
2023-10-08T23:00+0100,100.08,17.47,97.0776,97.0776,6743,13.6
2023-10-09T00:00+0100,91.63,16.05,88.8811,88.8811,6744,13.1
2023-10-09T01:00+0100,89.22,15.49,86.5434,86.5434,6745,12.6
2023-10-09T02:00+0100,86.77,15.17,84.1669,84.1669,6746,12
2023-10-09T03:00+0100,89.92,14.85,87.2224,87.2224,6747,11.8
2023-10-09T04:00+0100,91.14,14.51,88.4058,88.4058,6748,11.4
2023-10-09T05:00+0100,94.44,14.25,91.6068,91.6068,6749,11.2
2023-10-09T06:00+0100,107.83,14.08,104.5951,104.5951,6750,11.2
2023-10-09T07:00+0100,123.05,14.52,119.3585,119.3585,6751,12.9
2023-10-09T08:00+0100,129.44,15.84,125.5568,125.5568,6752,14.6
2023-10-09T09:00+0100,122,17.58,118.34,118.34,6753,15.9
2023-10-09T10:00+0100,110.12,19.24,106.8164,106.8164,6754,18.3
2023-10-09T11:00+0100,104.99,20.67,101.8403,101.8403,6755,19.6
2023-10-09T12:00+0100,102.5,22.13,99.425,99.425,6756,20.6
2023-10-09T13:00+0100,101.81,22.83,98.7557,98.7557,6757,21.2
2023-10-09T14:00+0100,103.97,22.69,100.8509,100.8509,6758,21.4
2023-10-09T15:00+0100,108.92,22.2,105.6524,105.6524,6759,20.9
2023-10-09T16:00+0100,115.04,22.65,111.5888,111.5888,6760,19.8
2023-10-09T17:00+0100,129.04,21.82,125.1688,125.1688,6761,18.3
2023-10-09T18:00+0100,171.59,20.24,166.4423,166.4423,6762,17.9
2023-10-09T19:00+0100,224.47,19.39,217.7359,217.7359,6763,17.6
2023-10-09T20:00+0100,190.74,19,185.0178,185.0178,6764,17.2
2023-10-09T21:00+0100,128.12,18.29,124.2764,124.2764,6765,16.8
2023-10-09T22:00+0100,113.74,17.64,110.3278,110.3278,6766,16.4
2023-10-09T23:00+0100,107.43,17.73,104.2071,104.2071,6767,15.9
2023-10-10T00:00+0100,110.74,16.92,107.4178,107.4178,6768,15.6
2023-10-10T01:00+0100,104.46,16.09,101.3262,101.3262,6769,15.4
2023-10-10T02:00+0100,103.04,15.89,99.9488,99.9488,6770,15.2
2023-10-10T03:00+0100,102.1,15.41,99.037,99.037,6771,15.1
2023-10-10T04:00+0100,102.09,15.24,99.0273,99.0273,6772,15
2023-10-10T05:00+0100,108.56,14.84,105.3032,105.3032,6773,14.9
2023-10-10T06:00+0100,129.04,14.61,125.1688,125.1688,6774,15
2023-10-10T07:00+0100,157.67,14.73,152.9399,152.9399,6775,15.7
2023-10-10T08:00+0100,164.88,16.16,159.9336,159.9336,6776,16.5
2023-10-10T09:00+0100,128.01,17.31,124.1697,124.1697,6777,18.2
2023-10-10T10:00+0100,116.02,18.15,112.5394,112.5394,6778,20
2023-10-10T11:00+0100,108.49,19.97,105.2353,105.2353,6779,20.8
2023-10-10T12:00+0100,93.16,21.77,90.3652,90.3652,6780,21.7
2023-10-10T13:00+0100,93.41,22.97,90.6077,90.6077,6781,22.1
2023-10-10T14:00+0100,94.3,22.98,91.471,91.471,6782,22.1
2023-10-10T15:00+0100,92.9,23.18,90.113,90.113,6783,21.9
2023-10-10T16:00+0100,102.09,22.81,99.0273,99.0273,6784,21.3
2023-10-10T17:00+0100,115.72,21.71,112.2484,112.2484,6785,20.4
2023-10-10T18:00+0100,129.97,19.93,126.0709,126.0709,6786,19.7
2023-10-10T19:00+0100,149.55,18.65,145.0635,145.0635,6787,19
2023-10-10T20:00+0100,124.76,18.6,121.0172,121.0172,6788,18.1
2023-10-10T21:00+0100,113.96,18.59,110.5412,110.5412,6789,17.4
2023-10-10T22:00+0100,108.06,18.03,104.8182,104.8182,6790,16.7
2023-10-10T23:00+0100,99.97,16.9,96.9709,96.9709,6791,15.9
2023-10-11T00:00+0100,102.94,16.06,99.8518,99.8518,6792,15
2023-10-11T01:00+0100,101.73,15.51,98.6781,98.6781,6793,14.2
2023-10-11T02:00+0100,101.62,15.06,98.5714,98.5714,6794,13.3
2023-10-11T03:00+0100,103.05,14.66,99.9585,99.9585,6795,13
2023-10-11T04:00+0100,101.06,14.3,98.0282,98.0282,6796,12.6
2023-10-11T05:00+0100,104.48,13.95,101.3456,101.3456,6797,12.3
2023-10-11T06:00+0100,120.01,13.9,116.4097,116.4097,6798,12.4
2023-10-11T07:00+0100,122.52,14.14,118.8444,118.8444,6799,14.1
2023-10-11T08:00+0100,122.82,15.41,119.1354,119.1354,6800,16.6
2023-10-11T09:00+0100,120.19,16.84,116.5843,116.5843,6801,19.2
2023-10-11T10:00+0100,104.9,18.45,101.753,101.753,6802,21.7
2023-10-11T11:00+0100,104.88,20.56,101.7336,101.7336,6803,23.8
2023-10-11T12:00+0100,104.56,22.14,101.4232,101.4232,6804,25.1
2023-10-11T13:00+0100,104.55,23.46,101.4135,101.4135,6805,25.9
2023-10-11T14:00+0100,104.65,23.69,101.5105,101.5105,6806,26.1
2023-10-11T15:00+0100,105.45,24.34,102.2865,102.2865,6807,25.4
2023-10-11T16:00+0100,120.9,23.98,117.273,117.273,6808,24.2
2023-10-11T17:00+0100,123.16,22.87,119.4652,119.4652,6809,22.5
2023-10-11T18:00+0100,122.05,20.67,118.3885,118.3885,6810,21.8
2023-10-11T19:00+0100,123.72,19.86,120.0084,120.0084,6811,20.9
2023-10-11T20:00+0100,122.01,18.9,118.3497,118.3497,6812,20.2
2023-10-11T21:00+0100,107.09,18.35,103.8773,103.8773,6813,19.5
2023-10-11T22:00+0100,104.81,17.91,101.6657,101.6657,6814,18.6
2023-10-11T23:00+0100,102.31,17.81,99.2407,99.2407,6815,17.9
2023-10-12T00:00+0100,123.48,17.16,119.7756,119.7756,6816,17.1
2023-10-12T01:00+0100,123.03,16.79,119.3391,119.3391,6817,16.1
2023-10-12T02:00+0100,122.52,16.59,118.8444,118.8444,6818,15.3
2023-10-12T03:00+0100,121.04,16.22,117.4088,117.4088,6819,14.8
2023-10-12T04:00+0100,117.34,16.02,113.8198,113.8198,6820,14.4
2023-10-12T05:00+0100,121.57,15.8,117.9229,117.9229,6821,14.1
2023-10-12T06:00+0100,131.38,15.54,127.4386,127.4386,6822,14.2
2023-10-12T07:00+0100,144.1,14.87,139.777,139.777,6823,14.3
2023-10-12T08:00+0100,151.81,16.15,147.2557,147.2557,6824,14.5
2023-10-12T09:00+0100,146.92,18.65,142.5124,142.5124,6825,14.8
2023-10-12T10:00+0100,133.39,20.58,129.3883,129.3883,6826,15.3
2023-10-12T11:00+0100,127.68,21.46,123.8496,123.8496,6827,15.4
2023-10-12T12:00+0100,122.67,23.29,118.9899,118.9899,6828,17.2
2023-10-12T13:00+0100,122.38,24.58,118.7086,118.7086,6829,19.5
2023-10-12T14:00+0100,125.02,24.93,121.2694,121.2694,6830,21.3
2023-10-12T15:00+0100,124.98,24.61,121.2306,121.2306,6831,21.8
2023-10-12T16:00+0100,132.02,24.13,128.0594,128.0594,6832,21.7
2023-10-12T17:00+0100,156.23,22.69,151.5431,151.5431,6833,20.8
2023-10-12T18:00+0100,193.1,21.27,187.307,187.307,6834,20.1
2023-10-12T19:00+0100,225.23,20.76,218.4731,218.4731,6835,19.3
2023-10-12T20:00+0100,182.93,19.17,177.4421,177.4421,6836,18.5
2023-10-12T21:00+0100,144.1,18.41,139.777,139.777,6837,17.8
2023-10-12T22:00+0100,132.58,17.75,128.6026,128.6026,6838,17.1
2023-10-12T23:00+0100,123.44,17.41,119.7368,119.7368,6839,16.4
2023-10-13T00:00+0100,118.42,17.18,114.8674,114.8674,6840,15.5
2023-10-13T01:00+0100,110.38,16.77,107.0686,107.0686,6841,14.8
2023-10-13T02:00+0100,108.63,16.37,105.3711,105.3711,6842,13.9
2023-10-13T03:00+0100,102.96,15.75,99.8712,99.8712,6843,13.6
2023-10-13T04:00+0100,109.79,14.93,106.4963,106.4963,6844,13.2
2023-10-13T05:00+0100,113.08,14.47,109.6876,109.6876,6845,12.9
2023-10-13T06:00+0100,127.28,14.64,123.4616,123.4616,6846,12.9
2023-10-13T07:00+0100,138.69,14.83,134.5293,134.5293,6847,13.1
2023-10-13T08:00+0100,141.39,16.08,137.1483,137.1483,6848,13.3
2023-10-13T09:00+0100,123.72,17.49,120.0084,120.0084,6849,13.5
2023-10-13T10:00+0100,117.99,19.35,114.4503,114.4503,6850,13.5
2023-10-13T11:00+0100,114.6,21.76,111.162,111.162,6851,13.9
2023-10-13T12:00+0100,112.08,22.52,108.7176,108.7176,6852,14.2
2023-10-13T13:00+0100,111.09,23.68,107.7573,107.7573,6853,16.1
2023-10-13T14:00+0100,112.01,24.88,108.6497,108.6497,6854,17.3
2023-10-13T15:00+0100,107.32,25.22,104.1004,104.1004,6855,17.8
2023-10-13T16:00+0100,118.09,24.98,114.5473,114.5473,6856,17.7
2023-10-13T17:00+0100,125.51,24.22,121.7447,121.7447,6857,17.1
2023-10-13T18:00+0100,134.62,22.47,130.5814,130.5814,6858,16.6
2023-10-13T19:00+0100,133.53,21.32,129.5241,129.5241,6859,16.1
2023-10-13T20:00+0100,126.13,19.48,122.3461,122.3461,6860,15.7
2023-10-13T21:00+0100,124.99,21,121.2403,121.2403,6861,15.2
2023-10-13T22:00+0100,124.08,20.76,120.3576,120.3576,6862,14.8
2023-10-13T23:00+0100,117.44,20.44,113.9168,113.9168,6863,14.4
2023-10-14T00:00+0100,120.35,20.42,116.7395,116.7395,6864,13.9
2023-10-14T01:00+0100,119.2,20.37,115.624,115.624,6865,13.5
2023-10-14T02:00+0100,118.99,19.98,115.4203,115.4203,6866,13.1
2023-10-14T03:00+0100,119.61,19.37,116.0217,116.0217,6867,12.9
2023-10-14T04:00+0100,116.03,19.58,112.5491,112.5491,6868,12.7
2023-10-14T05:00+0100,117.04,18.87,113.5288,113.5288,6869,12.6
2023-10-14T06:00+0100,120.67,17.61,117.0499,117.0499,6870,12.6
2023-10-14T07:00+0100,122.9,16.69,119.213,119.213,6871,12.9
2023-10-14T08:00+0100,132.05,17.07,128.0885,128.0885,6872,13.4
2023-10-14T09:00+0100,129.32,17.86,125.4404,125.4404,6873,14.3
2023-10-14T10:00+0100,124.07,19.02,120.3479,120.3479,6874,14.9
2023-10-14T11:00+0100,125.1,18.29,121.347,121.347,6875,15.6
2023-10-14T12:00+0100,121.74,18.05,118.0878,118.0878,6876,16.1
2023-10-14T13:00+0100,113.55,18.55,110.1435,110.1435,6877,16.4
2023-10-14T14:00+0100,114.39,18.03,110.9583,110.9583,6878,16.5
2023-10-14T15:00+0100,121.38,15.76,117.7386,117.7386,6879,16.2
2023-10-14T16:00+0100,122.58,15.12,118.9026,118.9026,6880,15.9
2023-10-14T17:00+0100,130.7,14.37,126.779,126.779,6881,15.4
2023-10-14T18:00+0100,133.12,13.74,129.1264,129.1264,6882,15.1
2023-10-14T19:00+0100,137,13.24,132.89,132.89,6883,14.8
2023-10-14T20:00+0100,131.09,13.02,127.1573,127.1573,6884,14.4
2023-10-14T21:00+0100,122.25,12.64,118.5825,118.5825,6885,13.9
2023-10-14T22:00+0100,123.04,12.48,119.3488,119.3488,6886,13.2
2023-10-14T23:00+0100,113.62,12.15,110.2114,110.2114,6887,13.5
2023-10-15T00:00+0100,129.35,11.95,125.4695,125.4695,6888,13.3
2023-10-15T01:00+0100,125.51,12,121.7447,121.7447,6889,12.4
2023-10-15T02:00+0100,123.09,11.79,119.3973,119.3973,6890,12.8
2023-10-15T03:00+0100,122.03,11.34,118.3691,118.3691,6891,12.8
2023-10-15T04:00+0100,121.94,11.2,118.2818,118.2818,6892,12.9
2023-10-15T05:00+0100,122.69,10.84,119.0093,119.0093,6893,12.9
2023-10-15T06:00+0100,122.65,10.62,118.9705,118.9705,6894,12.9
2023-10-15T07:00+0100,122.73,10.46,119.0481,119.0481,6895,13.4
2023-10-15T08:00+0100,123.4,10.79,119.698,119.698,6896,14.1
2023-10-15T09:00+0100,122.68,11.19,118.9996,118.9996,6897,14.5
2023-10-15T10:00+0100,119.05,11.49,115.4785,115.4785,6898,14.9
2023-10-15T11:00+0100,103.95,11.87,100.8315,100.8315,6899,15.5
2023-10-15T12:00+0100,26.88,12.05,26.0736,26.0736,6900,16.1
2023-10-15T13:00+0100,9.56,13.09,9.2732,9.2732,6901,16.7
2023-10-15T14:00+0100,9.6,13.25,9.312,9.312,6902,17.1
2023-10-15T15:00+0100,102.9,12.89,99.813,99.813,6903,17.1
2023-10-15T16:00+0100,122.48,12.68,118.8056,118.8056,6904,16.9
2023-10-15T17:00+0100,132.01,11.77,128.0497,128.0497,6905,16.4
2023-10-15T18:00+0100,148.27,11.04,143.8219,143.8219,6906,15.8
2023-10-15T19:00+0100,153.13,10.52,148.5361,148.5361,6907,15.3
2023-10-15T20:00+0100,151.1,10.47,146.567,146.567,6908,14.7
2023-10-15T21:00+0100,140.87,9.98,136.6439,136.6439,6909,14.2
2023-10-15T22:00+0100,138.34,9.38,134.1898,134.1898,6910,13.6
2023-10-15T23:00+0100,132.03,8.93,128.0691,128.0691,6911,13
2023-10-16T00:00+0100,132.12,8.31,128.1564,128.1564,6912,12.1
2023-10-16T01:00+0100,129.32,7.99,125.4404,125.4404,6913,11.1
2023-10-16T02:00+0100,128.61,7.64,124.7517,124.7517,6914,10.2
2023-10-16T03:00+0100,130.73,7.21,126.8081,126.8081,6915,9.7
2023-10-16T04:00+0100,132.04,6.54,128.0788,128.0788,6916,9.2
2023-10-16T05:00+0100,138.4,6.25,134.248,134.248,6917,8.8
2023-10-16T06:00+0100,147.72,6.02,143.2884,143.2884,6918,8.8
2023-10-16T07:00+0100,160.55,6,155.7335,155.7335,6919,10.3
2023-10-16T08:00+0100,163.91,6.33,158.9927,158.9927,6920,12.8
2023-10-16T09:00+0100,157.02,7.58,152.3094,152.3094,6921,15.4
2023-10-16T10:00+0100,149.54,9.03,145.0538,145.0538,6922,17.7
2023-10-16T11:00+0100,144.11,10.29,139.7867,139.7867,6923,19.9
2023-10-16T12:00+0100,140.07,11.47,135.8679,135.8679,6924,21.3
2023-10-16T13:00+0100,134.05,12.19,130.0285,130.0285,6925,22.1
2023-10-16T14:00+0100,133.37,12.48,129.3689,129.3689,6926,22.3
2023-10-16T15:00+0100,133.34,12.77,129.3398,129.3398,6927,21.8
2023-10-16T16:00+0100,148.81,12.27,144.3457,144.3457,6928,20.4
2023-10-16T17:00+0100,167,11.43,161.99,161.99,6929,18.6
2023-10-16T18:00+0100,226.03,10.56,219.2491,219.2491,6930,17.7
2023-10-16T19:00+0100,260.95,9.82,253.1215,253.1215,6931,16.7
2023-10-16T20:00+0100,190.51,9.42,184.7947,184.7947,6932,15.7
2023-10-16T21:00+0100,158.05,9.18,153.3085,153.3085,6933,14.8
2023-10-16T22:00+0100,148.92,8.43,144.4524,144.4524,6934,13.8
2023-10-16T23:00+0100,140.02,7.48,135.8194,135.8194,6935,12.8
2023-10-17T00:00+0100,130.26,6.83,126.3522,126.3522,6936,12.1
2023-10-17T01:00+0100,123.78,6.6,120.0666,120.0666,6937,11.2
2023-10-17T02:00+0100,122.72,6.19,119.0384,119.0384,6938,10.4
2023-10-17T03:00+0100,119.57,5.96,115.9829,115.9829,6939,10
2023-10-17T04:00+0100,116.68,5.72,113.1796,113.1796,6940,9.6
2023-10-17T05:00+0100,122.72,5.6,119.0384,119.0384,6941,9.2
2023-10-17T06:00+0100,147.29,5.4,142.8713,142.8713,6942,9.2
2023-10-17T07:00+0100,164.26,5.39,159.3322,159.3322,6943,10.4
2023-10-17T08:00+0100,171,6.24,165.87,165.87,6944,12.5
2023-10-17T09:00+0100,154.26,6.64,149.6322,149.6322,6945,14.6
2023-10-17T10:00+0100,142.18,7.42,137.9146,137.9146,6946,16.2
2023-10-17T11:00+0100,132.32,8.34,128.3504,128.3504,6947,17.7
2023-10-17T12:00+0100,119.35,9.51,115.7695,115.7695,6948,18.6
2023-10-17T13:00+0100,118.9,10.52,115.333,115.333,6949,19.2
2023-10-17T14:00+0100,119.82,11.63,116.2254,116.2254,6950,19.4
2023-10-17T15:00+0100,130,12.23,126.1,126.1,6951,19
2023-10-17T16:00+0100,137.1,12.36,132.987,132.987,6952,17.8
2023-10-17T17:00+0100,150.13,11.49,145.6261,145.6261,6953,16.5
2023-10-17T18:00+0100,162.29,10.54,157.4213,157.4213,6954,15.5
2023-10-17T19:00+0100,163.92,10.17,159.0024,159.0024,6955,14.6
2023-10-17T20:00+0100,144.53,9.89,140.1941,140.1941,6956,13.6
2023-10-17T21:00+0100,136.73,9.69,132.6281,132.6281,6957,12.7
2023-10-17T22:00+0100,129.5,9.33,125.615,125.615,6958,11.8
2023-10-17T23:00+0100,120.33,9.27,116.7201,116.7201,6959,10.8
2023-10-18T00:00+0100,110.52,9.09,107.2044,107.2044,6960,9.7
2023-10-18T01:00+0100,114.14,8.8,110.7158,110.7158,6961,8.9
2023-10-18T02:00+0100,114.1,8.8,110.677,110.677,6962,8
2023-10-18T03:00+0100,110.05,8.55,106.7485,106.7485,6963,7.6
2023-10-18T04:00+0100,110.1,8.56,106.797,106.797,6964,7.1
2023-10-18T05:00+0100,112.75,8.76,109.3675,109.3675,6965,6.6
2023-10-18T06:00+0100,131.02,8.93,127.0894,127.0894,6966,6.6
2023-10-18T07:00+0100,138.32,9.15,134.1704,134.1704,6967,6.7
2023-10-18T08:00+0100,135.65,9.27,131.5805,131.5805,6968,7.1
2023-10-18T09:00+0100,130.28,9.63,126.3716,126.3716,6969,7.4
2023-10-18T10:00+0100,129.52,9.98,125.6344,125.6344,6970,7.7
2023-10-18T11:00+0100,130.36,10.05,126.4492,126.4492,6971,7.9
2023-10-18T12:00+0100,125.62,10.4,121.8514,121.8514,6972,8.1
2023-10-18T13:00+0100,127.2,10.58,123.384,123.384,6973,8.1
2023-10-18T14:00+0100,128.05,10.84,124.2085,124.2085,6974,8.1
2023-10-18T15:00+0100,125.65,11.21,121.8805,121.8805,6975,7.9
2023-10-18T16:00+0100,121.02,11.53,117.3894,117.3894,6976,7.6
2023-10-18T17:00+0100,128.4,11.61,124.548,124.548,6977,7.3
2023-10-18T18:00+0100,129.6,11.11,125.712,125.712,6978,6.8
2023-10-18T19:00+0100,129.01,10.98,125.1397,125.1397,6979,6.6
2023-10-18T20:00+0100,121.21,10.92,117.5737,117.5737,6980,5.3
2023-10-18T21:00+0100,112.13,10.99,108.7661,108.7661,6981,5.7
2023-10-18T22:00+0100,110.32,10.95,107.0104,107.0104,6982,5.9
2023-10-18T23:00+0100,108.72,11.04,105.4584,105.4584,6983,5.6
2023-10-19T00:00+0100,110.91,11.22,107.5827,107.5827,6984,5.7
2023-10-19T01:00+0100,111.84,11.18,108.4848,108.4848,6985,5.8
2023-10-19T02:00+0100,110.94,11.49,107.6118,107.6118,6986,5.9
2023-10-19T03:00+0100,110.36,11.6,107.0492,107.0492,6987,5.9
2023-10-19T04:00+0100,110.41,11.57,107.0977,107.0977,6988,6
2023-10-19T05:00+0100,111.8,11.74,108.446,108.446,6989,6
2023-10-19T06:00+0100,125.26,12.23,121.5022,121.5022,6990,6.1
2023-10-19T07:00+0100,125.29,13.31,121.5313,121.5313,6991,7.3
2023-10-19T08:00+0100,127.08,13.32,123.2676,123.2676,6992,9.3
2023-10-19T09:00+0100,125.25,13.52,121.4925,121.4925,6993,11.4
2023-10-19T10:00+0100,121.16,14.7,117.5252,117.5252,6994,13.3
2023-10-19T11:00+0100,120.93,16.18,117.3021,117.3021,6995,15.3
2023-10-19T12:00+0100,122.13,16.88,118.4661,118.4661,6996,16.2
2023-10-19T13:00+0100,122.05,17.34,118.3885,118.3885,6997,16.7
2023-10-19T14:00+0100,115.88,17.56,112.4036,112.4036,6998,16.9
2023-10-19T15:00+0100,122.03,18.26,118.3691,118.3691,6999,16.5
2023-10-19T16:00+0100,124.99,18,121.2403,121.2403,7000,15.5
2023-10-19T17:00+0100,130.41,17.49,126.4977,126.4977,7001,14.2
2023-10-19T18:00+0100,133.92,16.86,129.9024,129.9024,7002,13.6
2023-10-19T19:00+0100,134.05,16.03,130.0285,130.0285,7003,13
2023-10-19T20:00+0100,116.21,15.69,112.7237,112.7237,7004,12.4
2023-10-19T21:00+0100,106.25,15.53,103.0625,103.0625,7005,11.8
2023-10-19T22:00+0100,101.04,15.52,98.0088,98.0088,7006,11.1
2023-10-19T23:00+0100,97.29,15.4,94.3713,94.3713,7007,10.6
2023-10-20T00:00+0100,88.84,15.18,86.1748,86.1748,7008,9.8
2023-10-20T01:00+0100,92.93,15.04,90.1421,90.1421,7009,8.9
2023-10-20T02:00+0100,76.42,15.05,74.1274,74.1274,7010,8.1
2023-10-20T03:00+0100,78.95,14.84,76.5815,76.5815,7011,7.6
2023-10-20T04:00+0100,78.42,14.61,76.0674,76.0674,7012,7.2
2023-10-20T05:00+0100,97.17,14.4,94.2549,94.2549,7013,6.8
